Date,1m_pct_change_production,3m_pct_change_production,6m_pct_change_production,3m_production_vol,6m_production_vol,log_close_diff,1month_return,log_high_low,prev_month_volatility,prev2_month_volatilty,vol_ratio,Signal
1999-11,-0.01471439762934712,-0.02095038245447778,-0.007752203889822784,128.77018288438657,158.50708501528703,,,0.0941953809611235,0.7914594802992243,,,
1999-12,0.02188267016973766,-0.0036067010483029627,-0.02393924385009083,112.04588345886621,92.90961198952596,-0.0090049096136999,-0.008964486840593,0.051066982252991,0.3019507501041402,0.7914594802992243,0.3815113187980043,0.0
2000-10,0.052228029156924816,0.054875736789493645,0.08903597736735347,472.02377058797595,446.9634436953828,0.0176696569631111,0.0178266888883009,0.0740332008608786,0.4156807158141314,0.2703651610756133,1.5374788458705204,2.0
2000-11,-0.0024180635885371338,-0.040059113920070444,-0.033341776961560265,296.6769960750019,416.40913054355195,0.0209105207240645,0.021130677515885,0.0353634970451501,0.2073209720372485,0.4156807158141314,0.4987505172839208,1.0
2000-12,-0.06973697140423862,-0.02351808554531709,-0.10254384578922415,433.38957070986936,444.0888019304708,0.0402632266194582,0.0410847793551187,0.0528205858330177,0.2939782642976014,0.2073209720372485,1.417986137190132,1.0
2001-10,0.13407295343755243,0.0884421786267422,0.11702374250803005,791.7659502656721,560.0348596293143,0.0511040872998291,0.0524324324324323,0.0733073916586155,0.3662049708388881,0.9128084253407432,0.4011849153366295,0.0
2001-11,-0.086532475617348,-0.0849319950109877,-0.06906344410876142,715.0869317782941,560.8180346601099,0.0371271208073391,0.0378249415974949,0.0392559815901751,0.2124707324236722,0.3662049708388881,0.5801961997865638,2.0
2001-12,-0.026838450055169494,0.008135821146411315,-0.05370948909716289,681.7185049564774,615.98535372201,0.0479688088871168,0.0491379310344828,0.0471213671112922,0.3169520299217736,0.2124707324236722,1.4917444219553162,2.0
2002-10,0.10365795116331178,0.03633140006611191,0.062317099467085635,581.4740234955567,501.2471685705752,0.0502276609614482,0.0515104570100695,0.0844312425821964,0.5930336916007902,0.6106315381537872,0.9711809078741606,0.0
2002-11,-0.12361538015426554,-0.10133507775564221,-0.11955603460832576,770.8808727683543,578.624372110287,0.0499136389317356,0.0511803114013058,0.0558539856494695,0.3628418916306986,0.5930336916007902,0.6118402660248031,2.0
2002-12,0.013102603977103389,-0.02009792940122246,-0.021100418811342947,815.8881540996276,614.5522630338486,-0.027121619775837,-0.0267571312532848,0.0356532690130597,0.1962098158973332,0.3628418916306986,0.5407584416879737,2.0
2003-10,0.07337760338062194,0.04067776769775544,0.09566798126694609,525.6699725113864,379.1077524926324,0.0759075174603691,0.0788627935723114,0.050446410102392,0.3332876201270553,0.398056310149752,0.8372876189342905,0.0
2003-11,-0.16025983521273324,-0.08879531307213484,-0.09498120984361746,990.6380368227893,654.4194495887324,0.0262060762810931,0.0265524747937673,0.0280696356443663,0.2185772532416205,0.3332876201270553,0.6558216988626666,2.0
2003-12,0.09108566070591384,-0.016540899486869987,-0.00846013390139988,987.4354865003118,657.6248170499802,0.0198961785767104,0.0200954267697202,0.036494227119816,0.2645260286734071,0.2185772532416205,1.2102175535209685,1.0
2004-10,-0.024181995301128856,0.005610015353726183,0.02359270279205372,176.21759276571154,298.77726821163606,0.0282909985031007,0.0286949895727501,0.0351187032812636,0.2575469827644018,0.2243176602463843,1.148135115538916,1.0
2004-11,-0.029978272358917035,-0.05532997826832886,0.013467083870176033,323.51203996162263,249.41862801324027,0.0709441701477193,0.0735212896602361,0.0778011104792759,0.6851514014713399,0.2575469827644018,2.6602967509741746,1.0
2004-12,0.017828495323425342,-0.03655950948369702,-0.010767239350435331,177.5379396076324,259.7241382698337,0.0567548202370788,0.0583962812318417,0.0527559505374308,0.523962128331659,0.6851514014713399,0.764739190792674,2.0
2005-10,-0.0002541152553858783,0.05812389803663742,0.052900770168604394,102.51185297396786,303.0968492082968,-0.0383622885202838,-0.0376357757837759,0.0652042652440094,0.5062907013046744,0.4341598738729663,1.1661388621390958,1.0
2005-11,-0.02092747401717121,-0.03501739735560205,-0.013544660387559415,149.1081486711883,311.3579355018879,0.0330199414568581,0.0335711499502975,0.0347318970715688,0.3054502977273644,0.5062907013046744,0.6033101080866016,0.0
2005-12,-0.007355698502898855,-0.028376203518084453,-0.03459110674708932,179.2273416645552,307.1717174480744,-0.0024744190734522,-0.002471360222057,0.0254727912140722,0.185622517109827,0.3054502977273644,0.6077012151924897,2.0
2006-10,0.07241449452241877,0.09050883517522612,0.11650632298662789,454.51037391918925,422.9044383782119,0.0261390003149801,0.0264836201040281,0.0508981064960636,0.5012722198619904,0.5599602915571014,0.8951924402855157,2.0
2006-11,-0.05329901097412271,-0.03939952159687654,-0.03926744761590484,455.0775318560041,411.13859950142563,0.0173177430033213,0.0174685644860184,0.0527641370316458,0.5720462809486645,0.5012722198619904,1.1411888755897135,1.0
2006-12,-0.06099376037552229,-0.04666841019382206,-0.08539169222191234,709.983858971556,534.8628833635772,4.3685185147079864e-05,4.368613935867849e-05,0.0250056573595243,0.2545896222335941,0.5720462809486645,0.4450507427675088,1.0
2007-10,0.1271179077243898,0.07896196074082296,0.14260547872808949,770.1314952657009,516.4882651135249,0.0268070075373989,0.0271695476527233,0.0568096260174213,0.6585869249099516,0.8551618347071253,0.7701313344222193,2.0
2007-11,-0.05969267139479917,-0.019952863034977786,-0.005543930211702186,760.6313956182582,515.2322971242963,-0.0171227834296612,-0.0169770217080186,0.0678150915704742,0.9450031238273076,0.6585869249099516,1.4348950580160964,1.0
2007-12,-0.052960948815347075,0.0037072436064529146,-0.03284773386916717,739.0303647348869,577.4861141187569,-0.0549809674317831,-0.0534968378319435,0.0857248777359096,0.8448505201982003,0.9450031238273076,0.8940187591936368,0.0
2008-10,0.03535189982728837,0.009684720248434253,0.028138064101189908,298.1384913093086,254.328826521822,-0.1960480541075275,-0.1780272654370488,0.32691018345007,2.130545504813987,1.057927323325366,2.0138864531044325,0.0
2008-11,-0.14426836261273002,-0.10649357718266927,-0.12089648155090249,1002.0274447340092,684.5136463212243,-0.0446329636557489,-0.0436515679442509,0.2349962843005002,1.3477894929175602,2.130545504813987,0.6326030070102786,0.0
2008-12,0.05991288721025878,-0.060934801381692494,-0.045584201865057516,971.9664397499301,730.0989878091749,0.0758209647393246,0.0787694191028591,0.1649625458388053,1.1570315249185228,1.3477894929175602,0.8584660520048248,0.0
2009-10,0.0038086703259774257,-0.014435370782809542,0.020353554043667677,74.0467419955886,268.0770113232265,-0.0442704721491935,-0.0433048369205946,0.060970396379,0.6150292256489158,0.6973828448713453,0.8819104601897366,2.0
2009-11,-0.07063943756277191,-0.05964714184897668,-0.021961244862008122,493.36266579479644,366.0562197258711,0.0492886161351724,0.0505235050242429,0.0620144913083726,0.5753048226314781,0.6150292256489158,0.935410544148492,0.0
2009-12,0.0452989913544668,-0.024840371905455405,-0.018214114528998793,441.23993472955556,372.6187595921562,0.0371711912834036,0.0378706800445929,0.0475765865025654,0.550521157337868,0.5753048226314781,0.95692081081426,2.0
2010-10,-0.019442231075697314,0.027755352022493796,0.0344073970299803,129.84113369875527,315.17169923705876,0.0709361666155854,0.0735126977324811,0.0831157680002276,0.9992582845999132,0.5590013078983119,1.787577722057295,2.0
2010-11,-0.0007584376185058028,-0.006838251130734441,0.04941256791738957,149.2787995670407,217.3889141607051,0.051763968881453,0.0531271423984449,0.0531306091936731,0.6834990096590075,0.9992582845999132,0.6840063477008544,2.0
2010-12,0.013716454323664973,-0.0067463479415671435,0.03241124178675947,98.51943970697015,206.80561887909903,-0.0008573572489596,-0.0008569898232458,0.0224107238501267,0.2840086015484007,0.6834990096590075,0.4155215992047895,2.0
2011-10,-0.03092230536111773,0.004726949171393713,0.027438937700815957,372.5486813829532,351.11890293739873,0.1048906812958083,0.1105891955476245,0.1586370655436866,2.167872119782157,0.9281418883709118,2.3357119713530414,0.0
2011-11,-0.03929816793048113,-0.09322675861348395,-0.07419458075528063,446.455776085556,494.4599680459182,0.0086020338649959,0.0086391376713956,0.0786621750827967,1.1317441440668052,2.167872119782157,0.5220530001467664,2.0
2011-12,-0.017600967909200738,-0.0853916914742403,-0.10965198548416566,360.96210327420397,538.9080255479424,0.0125225249988907,0.0126012601260125,0.0470423375613782,0.771010594307281,1.1317441440668052,0.6812587441687433,1.0
2012-10,0.09468993687337535,0.04226271416915961,0.08336395759717319,698.6847357715651,472.97932724376125,-0.0459276578415623,-0.0448889455132287,0.0641274655402397,1.1149511076472935,1.12617729806127,0.9900315958834344,2.0
2012-11,-0.05383049786034866,-0.06198101249450294,-0.04764281024294159,579.8740897817098,467.7963360266576,0.0202337633732234,0.0204398536101513,0.0495270116934234,0.8382373044908439,1.1149511076472935,0.7518153026993665,0.0
2012-12,-0.06089186729544138,-0.027307263846439556,-0.07323644676681917,739.9009933769254,625.8362086041141,0.0216699457083882,0.0219064441956655,0.0386605162947191,0.6490536554201729,0.8382373044908439,0.7743077669567766,1.0
2013-10,0.0893421667537182,0.04298047060062116,0.0674514451957009,575.9006511545219,521.849710165629,0.0685396935924238,0.0709431336875692,0.0872640254559931,2.366815794051409,1.1154800265065548,2.1217912807132646,1.0
2013-11,-0.1111363464304641,-0.08772338772338772,-0.07814912716899158,791.0680375291239,617.4016002570443,0.0246164226059253,0.0249219082408858,0.0309537544860765,0.6382302647446582,2.366815794051409,0.2696577681916531,2.0
2013-12,0.025665048405871138,-0.006872474365670511,0.016831320892791934,805.7596664019474,582.758090462893,0.0219123196447323,0.0221541577015567,0.0418541795164966,0.9627875596594172,0.6382302647446582,1.5085269578129568,1.0
2014-10,0.06012253943423285,0.053039131898583225,0.09527529361060227,575.1169620174767,460.9193074714288,0.0082133948714808,0.0082472173348067,0.0439434631505895,1.0656818582086942,0.7179570432539355,1.48432537604032,0.0
2014-11,-0.12997712796045335,-0.055102967493789734,-0.04859747734179587,917.8594881571994,607.9514881961768,0.0389225256533789,0.0396899312317142,0.0395530219312814,0.9057048693557496,1.0656818582086942,0.8498829762178272,1.0
2014-12,0.09497964721845298,0.009933515838873586,0.04126233165775117,926.5684000656394,601.845986943455,0.0152204472851407,0.0153368682024646,0.0608788564302269,1.3769454330244473,0.9057048693557496,1.520302561698606,2.0
2015-10,-0.0038923208276832044,-0.0012337596938261086,0.01851281261233506,133.82062621370517,257.42547659453703,0.0039493906402334,0.0039571997604852,0.0422439670930447,1.0217869921639529,0.8278541959368355,1.23425960414159,1.0
2015-11,-0.06720951924773755,-0.05341656220420077,-0.022043081802563758,549.3563870569019,367.26383432067877,-0.0267574931214022,-0.026402683055433,0.0605239082117279,1.4590572628126486,1.0217869921639529,1.427946601397459,1.0
2015-12,0.04035026080376203,-0.03334840038169862,-0.014994882292732825,462.8722069861206,375.8435898082187,-0.0532041816089572,-0.0518136095068562,0.0557932831213392,1.3074661972948365,1.4590572628126486,0.8961034159649173,0.0
2016-10,-0.020563199049787317,0.034716231406687115,0.028131331497740275,368.9348451966171,391.19346109043295,-0.03251239547708,-0.0319895491944171,0.0430100882902673,0.9219707770090382,1.0801710686400312,0.853541447068961,1.0
2016-11,-0.014754553952654126,-0.06470799856097853,-0.024147940543516322,246.32669364125076,418.6615626014821,0.0348656393682658,0.0354805716288011,0.0743929846068303,1.873439225937446,0.9219707770090382,2.031994150633562,0.0
2016-12,-0.007974972433776983,-0.04271008611303584,-0.04095393921364476,157.40406602186658,439.87401832788333,0.0069131576948731,0.0069371087301479,0.0278178773417199,0.6111050045122689,1.873439225937446,0.3261941973092185,2.0
2017-10,0.05203276321358308,0.07718779474368453,0.1159320780626929,483.9549979081517,456.5953306812205,-0.0048371447035098,-0.0048254645595058,0.0318148509522249,0.8918825459408913,0.9944452210857246,0.8968644295631926,2.0
2017-11,-0.04467898809664661,-0.05719557195571956,-0.022542372881355965,399.3356482963404,468.25236358175016,0.0559083686367447,0.0575007790588968,0.0654457588968613,1.4974762566177238,0.8918825459408913,1.679006124105682,1.0
2017-12,-0.03807376947657848,-0.0332362387034133,-0.05630756518991942,594.2648904320756,556.6461856510842,0.0066298671929807,0.0066518934125432,0.0186071854190741,0.5316704267793324,1.4974762566177238,0.3550443116742233,2.0
2018-10,0.10336937389992462,0.05402094542659497,0.10228842724007148,868.972519703766,630.0575846697499,-0.0399413692470851,-0.0391542273880465,0.0696019709390638,2.0764171615612605,0.6081521264422753,3.4143055187662,1.0
2018-11,-0.07292450035322817,-0.08202455095225214,-0.04650181647720619,747.9337136406394,651.7760719755553,0.051796303339322,0.0531611952441992,0.0462607382058122,1.3843597753906438,2.0764171615612605,0.6667059977243407,0.0
2018-12,-0.07502273788746594,-0.053834548654765,-0.07134748272458058,1082.9792980478712,877.2643318862863,-0.0925038100691919,-0.0883542624754937,0.1587476485516887,4.050877506143377,1.3843597753906438,2.926173945642335,2.0
2019-10,0.08950318049611039,0.04933041814703487,0.12096734952070487,658.5918007387855,629.4564003962977,-0.0311693305926601,-0.0306885748993029,0.0336723206576898,1.2181299868380489,0.8415272400851594,1.447522942590401,1.0
2019-11,-0.12729522073186628,-0.08338842410012082,-0.07726730310262542,1030.0567945508244,770.237410153436,0.0278129536063689,0.0282033447062137,0.0434742868515138,1.6264328669944084,1.2181299868380489,1.335188267728478,0.0
2019-12,0.03417145415205569,-0.016694648726619077,0.02320374015748028,1062.5928853518224,715.4506831360709,0.018867448755742,0.0190465637747885,0.0304283873357142,1.0876688152026988,1.6264328669944084,0.6687449800572913,1.0
2020-10,-0.00683811168158488,0.0175736697546669,0.05255934896711101,206.00611641487455,436.2958308302705,-0.0376524128714788,-0.0369523743193933,0.0872298159268627,3.702465295401634,3.0979028390924666,1.195152168325032,0.0
2020-11,-0.0756685042432006,-0.05742809824823325,-0.001038293243677657,693.6619637837382,441.63779276673773,0.0865289205991404,0.090382901788597,0.0860527556171533,3.324893518319895,3.702465295401634,0.8980215216194806,0.0
2020-12,0.044519785196367234,-0.04111954200554313,-0.007804419370004645,573.6958427601606,447.92871307818206,0.0405323055273632,0.0413649510030342,0.0537174403170297,3.04429296830213,3.324893518319895,0.9156061544612848,2.0
2021-10,-0.023805777228279146,0.013229426724842064,0.018576722803396617,185.00064864847326,427.4709066122179,0.0101088232094994,0.0101600899660776,0.022871116024028,1.3596951742032393,2.759800726318988,0.492678750765022,0.0
2021-11,-0.03481785105697044,-0.04905163807968049,0.018046683345072978,447.6084449609181,339.2252879722721,0.0033049830914801,0.0033104505697461,0.0495899829476673,3.1022053875234112,1.3596951742032393,2.2815447508970212,1.0
2021-12,0.0015985112372953747,-0.05628863661908501,-0.0512553956021603,295.92762628775273,369.5597867732261,0.0675503980856406,0.0698841783536361,0.0808289679867035,4.664009534940147,3.1022053875234112,1.50344962770617,1.0
2022-10,0.008199271175895584,0.08735141871165641,0.10230309508770241,289.83464251262035,637.7895075962518,0.101232689712706,0.1065340909090908,0.0853798961012026,4.985459625403667,6.60409283296728,0.7549045344300005,0.0
2022-11,-0.018447094086791682,-0.044332861250589994,0.04874487825554552,145.3102886942108,566.2276715243338,0.0639869564239399,0.0660784931949043,0.0971448150940972,5.3347510506081175,4.985459625403667,1.0700620306750892,2.0
2022-12,-0.028695886473863896,-0.03879655141765159,-0.016885979864094014,368.9736575968196,592.3693341150174,-0.0608034308551852,-0.0589918052266983,0.0645608004391045,4.144357256680955,5.3347510506081175,0.7768604790299507,2.0
2023-10,0.07275908912988416,0.09322352057815952,0.14392693167030868,614.9733002337636,550.7278674625684,-0.0151382449224666,-0.0150242377075209,0.039562884095444,2.200746109019047,4.317303471919116,0.5097501538479474,0.0
2023-11,-0.06374621708055206,-0.06015555986469301,-0.03595739038189527,613.8827249567931,572.1890491785642,0.0958296045458695,0.100571515632529,0.0836919796490436,5.457334689936951,2.200746109019047,2.4797656883598824,0.0
2023-12,-0.058779028449600035,-0.054661416960235854,-0.0870338662693737,959.3763807809507,751.9951834951291,0.0742198401849734,0.0770435569263063,0.0698588736360346,5.80759247262883,5.457334689936951,1.064181107187312,2.0
