Date-Time,log_close_diff,1month_return,log_high_low,vol_ratio,Signal
1999-11-30,,,0.03521670379989894,,
1999-12-31,-0.05606968210475216,-0.054526748971193584,0.08876572181263809,2.2321362307070793,2.0
2000-01-31,-0.055942997090295155,-0.054406964091403665,0.15248039382009626,2.0145575055207496,2.0
2000-02-29,0.0859559679206865,0.08975834292290008,0.08250966927709857,0.38925430982615694,2.0
2000-03-31,0.0544561857960586,0.05596620908130934,0.10132825212988816,1.1853441549329071,0.0
2000-04-30,0.030529205034822926,0.03100000000000014,0.0881072675102672,1.2284196803787388,2.0
2000-05-31,0.0062847680878936885,0.006304558680892303,0.07248876176773367,0.690449854706469,1.0
2000-06-30,-0.012121360532344916,-0.012048192771084376,0.09792553717030827,1.3143395066058352,1.0
2000-07-31,0.06194369406917488,0.06390243902439008,0.05287781444154094,0.6195381712225639,1.0
2000-08-31,0.042196565183421963,0.0430994956441999,0.08248005323452334,1.97468414454753,0.0
2000-09-30,0.07899397535934805,0.08219780219780226,0.1092752757652824,1.2658700023365796,0.0
2000-10-31,0.012913819495583123,0.012997562956945652,0.07016780821852509,0.5865221433731321,0.0
2000-11-30,0.007191401348107362,0.0072173215717723505,0.05711306133761651,0.9211455033429317,1.0
2000-12-31,-0.035247724216505905,-0.03463375796178347,0.05261201212584199,0.9641284103910597,0.0
2001-01-31,0.03285633208442995,0.03340206185567007,0.06361704407638236,1.3599646693515028,2.0
2001-02-28,0.056626215849739925,0.058260175578611406,0.06383489744668314,0.9236616499999826,0.0
2001-03-31,-0.0751527223793449,-0.07239819004524883,0.12202932653783449,2.2665351329934382,0.0
2001-04-30,0.039845908547199826,0.04065040650406493,0.08234774134875344,0.5228662340038139,2.0
2001-05-31,-0.013766195764147948,-0.013671875,0.03131371306614961,0.4051630191363994,0.0
2001-06-30,0.036933255045682234,0.03762376237623766,0.046883585898850555,1.2759827938980863,1.0
2001-07-31,0.0,0.0,0.04831857727080768,1.1850116226180631,0.0
2001-08-31,-0.054915757596114556,-0.05343511450381677,0.06464030748810945,1.4304214018481731,1.0
2001-09-30,-0.07101103564318878,-0.06854838709677413,0.12743329148854476,1.7214714231541353,2.0
2001-10-31,0.0,0.0,0.03037109787629877,0.21786497143847405,2.0
2001-11-30,0.012903404835908017,0.01298701298701288,0.03037109787629877,0.9305879742525642,1.0
2001-12-31,0.03774032798284699,0.03846153846153855,0.06613980250454476,2.2110268887215674,0.0
2002-01-31,0.10350694700850349,0.10905349794238672,0.11165431371501011,2.005473635395092,0.0
2002-02-28,-0.0037174764001326466,-0.0037105751391465214,0.0497090285178281,0.5496933020622196,0.0
2002-03-31,0.0347701997417178,0.035381750465549366,0.0483115553166682,1.0097739821483054,1.0
2002-04-30,0.007168489478612372,0.007194244604316502,0.020931836041035545,0.46886866651322306,0.0
2002-05-31,-0.019474109835378783,-0.01928571428571424,0.044261328698420144,1.803101027404764,0.0
2002-06-30,0.005085372383279552,0.005098324836125379,0.03371517575491101,0.7037246582339295,2.0
2002-07-31,-0.10616599294664342,-0.10072463768115947,0.15999920135605628,3.640230531141323,1.0
2002-08-31,-0.004846536142529612,-0.00483481063658342,0.09727364460189847,0.703705934570248,2.0
2002-09-30,-0.08487894484218117,-0.08137651821862335,0.11228714373145454,1.2375774008963092,1.0
2002-10-31,0.05612953155619538,0.05773468488320832,0.0913857711737589,0.8526461276776912,2.0
2002-11-30,0.12332321603199858,0.13124999999999987,0.11457717076275031,1.2146789833167129,0.0
2002-12-31,-0.03409208230405625,-0.03351749539594839,0.05938664968151164,0.5169652162250226,0.0
2003-01-31,-0.027822505599298886,-0.027439024390243816,0.06915196782011668,1.215172299519919,1.0
