Date-Time,log_close_diff,1month_return,log_high_low,vol_ratio,Signal
1999-11-30,,,0.16999536384507064,,
1999-12-31,-0.05029002257213122,-0.0490464135021097,0.08951792745341258,0.37561923686856247,0.0
2000-01-31,-0.03210143281223532,-0.03159165128496377,0.07930070967852743,0.8717864178499658,0.0
2000-02-29,-0.14481095487600593,-0.13481416318451722,0.1128186537935556,1.4993437469896642,0.0
2000-03-31,0.06630044033876015,0.06854770377902031,0.12239031435239411,0.8208665117776854,0.0
2000-04-30,-0.003901025489074783,-0.0038934263738006347,0.04823643513642217,0.3872520090964702,2.0
2000-05-31,0.07737726331280648,0.08044961351387925,0.09645090414350355,2.197701173856486,1.0
2000-06-30,-0.050380486820931214,-0.04913243691287528,0.0621892347791122,0.7353992598201924,2.0
2000-07-31,-0.0188623961810106,-0.018685614440187015,0.05582054878787979,0.6833314898095902,0.0
2000-08-31,-0.07597136165938467,-0.07315725058233657,0.08047927297352953,1.5188440560725578,0.0
2000-09-30,0.09974972876850163,0.10489436019764864,0.09586819347529163,1.1192243366892065,0.0
2000-10-31,0.031702915899116224,0.03221080633035833,0.06183805474798065,0.5635309778986328,2.0
2000-11-30,0.047234497152834454,0.04836781952640634,0.06296079415379996,1.3583501963862623,2.0
2000-12-31,0.048571291768622515,0.04977020912750718,0.06805585150490323,1.273388459006409,2.0
2001-01-31,-0.023556354825941206,-0.02328106970745958,0.06757667050379812,0.6636240503912016,2.0
2001-02-28,0.012396781629081755,0.012473940236275238,0.05279918112132309,1.166337492332371,0.0
2001-03-31,-0.012223064960530383,-0.012148666735303126,0.048533062150446504,1.0092551628084543,1.0
2001-04-30,-0.04189372836941763,-0.04102831335765167,0.049592766333075744,0.8099943215555031,0.0
2001-05-31,0.0377859456664158,0.03850891175191995,0.03926671205070997,0.7726345061022527,0.0
2001-06-30,-0.001640861296466234,-0.001639515819583326,0.028209427639336315,0.771666648603959,2.0
2001-07-31,0.014533979973675226,0.014640111809923084,0.026313234591074597,0.8635873475789353,1.0
2001-08-31,0.03478847071153446,0.035400668067081975,0.055230959327831286,2.644443213758417,1.0
2001-09-30,-0.023795021067199773,-0.023514151727807797,0.09177923302121815,1.478436992318093,2.0
2001-10-31,0.005773492009516268,0.005790190735694756,0.03680169754618179,0.40265437186394604,0.0
2001-11-30,0.03382704839242301,0.03440568912969866,0.030296366984277512,0.6361965972639586,1.0
2001-12-31,0.01736295586576242,0.017514568192234625,0.037684068848366614,1.709135285757352,2.0
2002-01-31,0.01943602888674567,0.019626138155143025,0.028647917484958985,0.6665522598912945,1.0
2002-02-28,0.006071587664914446,0.006090057114007008,0.04760605348922953,1.8752792851470097,1.0
2002-03-31,0.027775267701491746,0.02816459666290294,0.0390095703969382,1.01119246978404,1.0
2002-04-30,-0.012060725286992646,-0.01198828625465198,0.06042738733810271,1.1748904494904677,1.0
2002-05-31,0.00449757396677164,0.004507703232579097,0.03512697422920752,0.6191101212217262,0.0
2002-06-30,-0.04189833813151056,-0.041032733978792146,0.038105300253808316,1.0430336115815868,1.0
2002-07-31,0.011123797948387804,0.011185897435897374,0.15585667967235883,4.228133234901032,0.0
2002-08-31,-0.005594242363597068,-0.005578623728168752,0.07197770752036314,0.42591854984379823,1.0
2002-09-30,-0.06549734188286127,-0.06339846364708512,0.06769688827949727,1.188725369914318,1.0
2002-10-31,0.048102803154644214,0.0492785189218623,0.06177465688031436,0.6919138481688923,0.0
2002-11-30,0.009040485181435631,0.009081473793461248,0.029722244132883713,0.5975094292482693,2.0
2002-12-31,0.030265051327258874,0.030727693494471797,0.03817099611892205,1.2377638108026419,1.0
2003-01-31,-0.014480033132204806,-0.014375701634027682,0.059118573306181865,1.5236298728417046,2.0
2003-02-28,-0.06273674732586132,-0.060809314392381464,0.06200879552843208,0.8533953181968673,0.0
