Date-Time,log_close_diff,1month_return,log_high_low,vol_ratio,Signal
1999-11-30,,,0.08240363269079953,,
1999-12-31,-0.07233559776477527,-0.06978133588242319,0.08235770830828226,1.0047772662444434,1.0
2000-01-31,-0.04217433219480471,-0.04129736673089279,0.10407907135064942,1.085599298431996,0.0
2000-02-29,-0.03844657728726597,-0.037716888859114284,0.09498894099984856,0.8237002863354312,0.0
2000-03-31,0.17762289029079747,0.1943748259537732,0.1997255708748793,2.1740594103078794,0.0
2000-04-30,-0.0836680246011019,-0.08026346467708079,0.09906788532854538,0.6556117808739801,2.0
2000-05-31,-0.0352814640045227,-0.034666328664681,0.0708905795034398,0.5129791920477157,0.0
2000-06-30,0.002426151152365108,0.0024290966386553148,0.0840517132751768,1.364859334238191,0.0
2000-07-31,-0.04350257667189572,-0.0425699128954089,0.08327750106127851,0.9011500084134769,1.0
2000-08-31,0.019844205413756644,0.020042410561597945,0.0804779092719996,1.1293233890473775,0.0
2000-09-30,0.05346702989713226,0.05492221030042921,0.05628752736830389,0.5504084099020898,1.0
2000-10-31,0.030568603318832377,0.03104062043099587,0.09279166679650519,1.6692554273319706,2.0
2000-11-30,0.06090275572465487,0.06279555837798179,0.0903257150601573,1.4028581896023982,2.0
2000-12-31,-0.03241474862543825,-0.031895021406443846,0.04744994420789883,0.45122698700403585,2.0
2001-01-31,0.057348152949243225,0.05902444870565682,0.08471466921094217,1.9346614849740245,0.0
2001-02-28,0.008395597982868264,0.008430939851751251,0.04458918148752744,0.45473674733613045,2.0
2001-03-31,-0.049988839874712365,-0.04875995960049406,0.11057918172899628,2.9165712608290693,1.0
2001-04-30,-0.05923203325596571,-0.05751194478853294,0.10342473411608255,0.7556747403314229,0.0
2001-05-31,0.02722642477004067,0.027600450619601924,0.07741217148925417,0.8496893199088063,0.0
2001-06-30,-0.0008530344168260484,-0.0008526706863998257,0.03052031430381197,0.3959660319121815,1.0
2001-07-31,0.04166772030448973,0.04254800365742151,0.08141229344331657,3.082529824792963,1.0
2001-08-31,-0.02480371038285556,-0.024498625972051546,0.042926071394740806,0.443839999603224,2.0
2001-09-30,-0.10880285984879912,-0.10309278350515472,0.13731419571855286,3.4941840934580197,0.0
2001-10-31,0.161683242263567,0.17548783747661068,0.19644251686969483,1.2020956970312022,0.0
