Date-Time,log_close_diff,1month_return,log_high_low,vol_ratio,Signal
1999-11-30,,,0.12611502853397694,,
1999-12-31,-0.09098970722474098,-0.08697289156626498,0.1448449576993407,1.051109268624162,1.0
2000-01-31,0.2773192854162345,0.31958762886597936,0.2926946142753253,2.0031523322795852,2.0
2000-02-29,0.0933195634780093,0.09781250000000008,0.11097449871672982,0.5437650908325852,0.0
2000-03-31,0.24337586252031596,0.2755479647025334,0.2983765616961884,2.3666342047060533,0.0
2000-04-30,-0.3935965200066849,-0.3253738004909619,0.3625458668343131,0.9877807114332101,0.0
2000-05-31,0.10271063003965386,0.10817069136619262,0.17398595829465346,0.5870116746012345,2.0
2000-06-30,0.13102826240640386,0.1399999999999999,0.11974883145357085,0.7881891880285998,0.0
2000-07-31,-0.018232768261059462,-0.01806755695208162,0.14601200020892469,1.0826724577774087,0.0
2000-08-31,-0.023473356185641947,-0.023199999999999887,0.20214464941582655,2.0739657028414054,1.0
2000-09-30,0.08951075344694903,0.09363909363909362,0.12459503029010355,0.4610874981033573,1.0
2000-10-31,0.10937143270768779,0.11557663504742877,0.15403880423280247,0.9032940834237171,0.0
2000-11-30,0.019280375633621283,0.019467442380845856,0.11683120330738817,1.3579717204295159,0.0
2000-12-31,-0.029174767125042855,-0.02875329236172086,0.11278275926642145,0.7437846777700422,1.0
2001-01-31,0.12096691339768872,0.12858757062146897,0.19408450260929433,2.0878181918360186,2.0
2001-02-28,-0.04735947003885821,-0.04625550660792943,0.05382280669750639,0.3292666810677072,0.0
2001-03-31,-0.11537150106698668,-0.10896493806424534,0.17161374158490883,3.1238980907896816,2.0
2001-04-30,-0.7853988942699912,-0.5440622054665409,0.7985076962177713,1.897369614983584,2.0
2001-05-31,0.008747161509155443,0.008785529715762186,0.13137737994461407,0.16765014102815168,2.0
2001-06-30,0.16405463494420314,0.17827868852459017,0.18895218656593027,1.7704085749030398,1.0
2001-07-31,-0.24290270129467206,-0.21565217391304348,0.23241309462365267,0.8142720579286703,0.0
2001-08-31,-0.06705461807660074,-0.06485587583148544,0.11044537259034026,0.4338700154409798,2.0
2001-09-30,-0.12149471685320545,-0.11440426793123892,0.17154945981204373,1.6768089815434886,2.0
2001-10-31,0.1362051910089246,0.14591700133868812,0.2042855326798132,1.0547451165010928,2.0
2001-11-30,0.03444657446333865,0.03504672897196248,0.13330947451139563,1.0078823261402166,0.0
2001-12-31,0.07237315639577524,0.07505643340857793,0.07832812283111856,0.4438396005391716,0.0
2002-01-31,0.2213571797993925,0.24776902887139096,0.19749712673708242,2.328967460307151,0.0
2002-02-28,-0.03249537732482777,-0.03197307530500626,0.0866558635652539,0.5358616979409784,0.0
2002-03-31,0.005201572196073201,0.005215123859191539,0.06036499619512048,0.7868026531164921,0.0
2002-04-30,-0.013493131809418468,-0.013402507565931643,0.11612619594205054,2.280565626040387,1.0
2002-05-31,0.06201562175736797,0.06397896581945672,0.09770183489676354,0.7196227563675731,0.0
2002-06-30,0.023204786351340267,0.02347611202635913,0.05553555230896334,0.6734731399138257,1.0
2002-07-31,-0.23579874425426794,-0.21006036217303836,0.25536908346123743,3.769853191335097,0.0
2002-08-31,0.023660806776660603,0.02394294447274592,0.15759539560004043,0.5797223661202264,2.0
2002-09-30,0.026511125548331904,0.02686567164179099,0.05832556695285307,0.37537011928220565,0.0
2002-10-31,0.1441339015837868,0.15503875968992253,0.13490538847973976,2.6877174338087797,0.0
2002-11-30,-0.09221096050408573,-0.08808724832214776,0.10974751107287073,0.7143564479527881,0.0
