Date-Time,log_close_diff,1month_return,log_high_low,vol_ratio,Signal
2014-12-31,,,0.1716861892409134,,
2015-01-31,-0.009264090959798299,-0.009221311475409832,0.06627312694977938,0.4030425644607992,0.0
2015-02-28,0.13408062129514153,0.14348500517063068,0.14918900974757987,2.547225775941623,1.0
2015-03-31,-0.14108544952242186,-0.13158489712864574,0.1509842930062142,0.8780641613386934,0.0
2015-04-30,0.059873922788495904,0.06170268159333525,0.10609419140607024,0.7561764981647768,2.0
2015-05-31,-0.05312765952710352,-0.051741049534085315,0.09317722485418356,0.8593907678479709,0.0
2015-06-30,-0.011966844160397283,-0.011895526247737265,0.05735306395697881,0.4682917105692438,2.0
2015-07-31,0.12366873131219913,0.13164093169327407,0.12445417447340601,2.7722888937256784,0.0
2015-08-31,-0.12027225515350892,-0.11332099907493054,0.16825560950112006,1.4652260906964245,0.0
2015-09-30,-0.06519949418349968,-0.06311945748565473,0.09528398842390651,0.3754239189906312,2.0
2015-10-31,0.11157723194947478,0.11804008908685959,0.15810542965596808,2.25896068477403,2.0
2015-11-30,-0.0930964963523584,-0.08889442231075684,0.10059536028303118,0.5947119431834317,0.0
2015-12-31,0.020825634329526554,0.02104400109319471,0.08221532031788614,0.7496134676775951,2.0
2016-01-31,-0.10666996171124721,-0.10117773019271947,0.11557029569870148,1.286258130827168,1.0
2016-02-29,0.0431302278436938,0.044073853484216885,0.14756469501623792,1.3538570622098745,2.0
2016-03-31,0.10213226425048738,0.10752994865944077,0.08763566168371639,0.64582252489184,0.0
2016-04-30,0.10803527678133662,0.11408704609837761,0.12885309858474425,1.7233367763013714,0.0
2016-05-31,-0.03528947695052942,-0.03467406380027738,0.08013907371036533,0.6765420869910785,0.0
2016-06-30,-0.003838776307165226,-0.003831417624520994,0.08815856077954543,0.8662152807888627,2.0
2016-07-31,0.07254425017753885,0.0752403846153844,0.08638628244893454,1.5971932111785823,1.0
2016-08-31,0.0638676053123377,0.06595126313436173,0.07592013337065406,0.6796581831113657,0.0
2016-09-30,-0.0672266947993716,-0.06501677852348997,0.09685681103493637,1.4306886269441672,0.0
2016-10-31,-0.0024705234351176664,-0.0024674742036787656,0.08662460460035648,0.6532607677945641,2.0
2016-11-30,0.06654628610331281,0.06881043400044984,0.11682672847969222,1.7920064161403768,1.0
2016-12-31,0.0027313810446778497,0.0027351146644223334,0.05165370441085049,0.41930902444799684,0.0
2017-01-31,0.029359148172114935,0.029794376835921232,0.06327442463179489,1.068198203523513,1.0
2017-02-28,0.10841208958522452,0.11450692746536273,0.16313186240081334,3.6932469119264426,0.0
2017-03-31,0.018834312625866545,0.01901279707495429,0.03903554511275553,0.21324693763050676,0.0
2017-04-30,0.0076847844905394425,0.007714388231072844,0.04745703573531035,1.097841401150124,0.0
2017-05-31,0.09341478245906032,0.09791703756453618,0.10298862764738992,2.523008764998158,1.0
2017-06-30,0.01400876302629328,0.01410734554888915,0.09222890686124696,1.0804670198871522,0.0
2017-07-31,-0.04848640474455834,-0.047329708986248775,0.0502437340569406,0.3934275260258124,0.0
2017-08-31,0.02404559927126737,0.02433702584759989,0.047945926044151044,1.263764672254996,2.0
2017-09-30,0.04564077679040768,0.04669834507619197,0.08046213078227282,1.5837136516072454,0.0
2017-10-31,0.011053276697570169,0.011114589855979906,0.054881161897549546,0.9062445735415727,0.0
2017-11-30,-0.029857654758504992,-0.029416318315528822,0.052512840755917445,0.6829314205583085,1.0
2017-12-31,-0.019490026615481604,-0.019301323975115636,0.040047501129275354,0.6526920257942197,1.0
2018-01-31,-0.01788839035058487,-0.017729342875731913,0.05902083497185995,1.8694857622050751,1.0
2018-02-28,-0.03025949476311318,-0.02980625931445602,0.06450529357863033,1.019854062091964,2.0
2018-03-31,-0.028917260335045825,-0.028503157535415657,0.06475203907108007,0.8391500128613988,2.0
2018-04-30,-0.04491503986655099,-0.04392129304286718,0.07851746168378648,1.2392755068145145,2.0
2018-05-31,0.08114463615969347,0.08452774715178246,0.10078180421341054,1.414143293604835,2.0
2018-06-30,0.021455734218346123,0.021687563537783783,0.04431792859911088,0.4480920959154027,0.0
2018-07-31,0.04586398864639474,0.04693200663349928,0.07841832365484436,2.2302914060838197,0.0
2018-08-31,-0.09515178905401367,-0.09076508791382865,0.10743154033666968,1.3411548691796062,0.0
2018-09-30,0.03222767766231094,0.032752613240418116,0.07847498591179392,0.5827585360967885,2.0
2018-10-31,-0.07912938219220145,-0.07607962213225372,0.10696119393377712,1.312436127079979,0.0
2018-11-30,0.06297394196991579,0.0649990870914734,0.11089544524805506,0.9129924291027147,2.0
2018-12-31,-0.10912016969466887,-0.10337733584776276,0.1257208868942845,1.269780930408328,0.0
2019-01-31,0.18056731027119977,0.19789674952198855,0.213372123165672,2.121253109868588,2.0
2019-02-28,0.008898835142129968,0.00893854748603351,0.04455676010348775,0.24724874574390523,0.0
2019-03-31,0.02961563076456386,0.030058535041923795,0.06828536921248052,1.0954805907080123,1.0
2019-04-30,0.0019946305040416945,0.0019966211027491187,0.03789927259098658,0.5339662288633056,0.0
2019-05-31,0.008547060578458776,0.008583690987124415,0.053945998863377476,1.9624133678459212,1.0
2019-06-30,0.055282288248443834,0.05683890577507622,0.07978191747776986,1.453755501937608,1.0
2019-07-31,0.058100672615576165,0.05982168536094323,0.0835492249485057,1.1018614493686323,0.0
2019-08-31,0.06245867998375054,0.06445047489823619,0.07540262307309398,0.8930130899325873,0.0
2019-09-30,-0.09781171265873301,-0.09318036966220522,0.09111478857422206,1.0794433986679177,0.0
2019-10-31,-0.08351607422581697,-0.08012369974697786,0.09900362813967689,1.2001256345170042,2.0
2019-11-30,0.0028992161911389758,0.00290342298288504,0.04511589571703922,0.42316928834578427,2.0
2019-12-31,-0.02875004815845017,-0.0283406978515921,0.05179497188215887,1.0694326504585574,1.0
2020-01-31,-0.04424507516341958,-0.043280539438607546,0.06795425111862397,1.2162228327729003,1.0
2020-02-29,-0.042011030925950266,-0.041140796590722783,0.139241554302604,2.2306212761127133,2.0
2020-03-31,-0.37939758123332856,-0.3157264957264957,0.7433691047751996,3.794329852979108,1.0
2020-04-30,0.20829490804416206,0.23157631776167853,0.4293240827498024,0.4976003815667068,2.0
2020-05-31,0.10137693248656232,0.10669371196754573,0.13853746712582904,0.4328270239603698,0.0
2020-06-30,0.001282168872419831,0.0012829912023459844,0.1265481073785275,0.923282598561453,0.0
2020-07-31,0.03401137540870014,0.034596375617792496,0.0701479891547443,0.6654606745995802,1.0
2020-08-31,-0.043021273630171386,-0.042108987968860645,0.07440039702255286,0.8809972877182585,0.0
2020-09-30,0.06038556153950747,0.062246028814185506,0.06567299020745487,0.9467111992752576,1.0
2020-10-31,-0.10071512714423525,-0.09580942444792206,0.14243395465296915,2.1809413933294475,0.0
2020-11-30,0.09110554852229269,0.0953846153846154,0.14922578815319154,1.0696643303341407,2.0
2020-12-31,0.07032625180310426,0.07285814606741581,0.08899940594114941,0.5204891561037606,0.0
2021-01-31,-0.057418345392770576,-0.055801014563901075,0.11764683696173428,1.7218378907895395,0.0
2021-02-28,0.037753165694910606,0.038474870017330964,0.049072371028931805,0.3682876762598853,1.0
2021-03-31,0.08137693068667229,0.08477970627503328,0.10140942560208632,1.7996951908939764,0.0
2021-04-30,0.054051026807163005,0.05553846153846154,0.04669354419986593,0.5140297813883327,0.0
2021-05-31,0.016048923949020022,0.01617839965019674,0.0542802818868271,1.3146994235057503,0.0
2021-06-30,-0.0787526623430459,-0.07573149741824448,0.0897629434358782,1.8817035827419364,1.0
2021-07-31,0.05656336822378716,0.058193668528863984,0.10326075172008853,0.696109816541056,2.0
2021-08-31,-0.06013896472660374,-0.05836632937380859,0.06673259801257103,0.8103065077935248,0.0
2021-09-30,-0.048175184331507914,-0.04703317240305238,0.061326143570756386,1.1638928439295824,2.0
2021-10-31,-0.07726832808898543,-0.07435855531949664,0.09651514440366782,1.5718103844369384,2.0
2021-11-30,-0.010828187808271217,-0.010769774011299416,0.05891188780137657,0.4133834449916118,2.0
2021-12-31,0.07972689290313895,0.08299125468499025,0.11016954091311337,2.0890738655210352,2.0
2022-01-31,-0.08079832157706335,-0.0776203032300593,0.10789527746161909,1.076822905261781,0.0
2022-02-28,0.00017865118403914693,0.00017866714311232101,0.06272740534421217,0.5362343163069162,2.0
2022-03-31,0.0421501582081385,0.04305108967488391,0.07260751778742724,1.271050656426348,2.0
2022-04-30,-0.02251567231927787,-0.022264086316149956,0.07212918708283222,0.8800037801373406,0.0
2022-05-31,-0.08362534232640018,-0.08022420739183755,0.13112658184634318,1.7150076934438638,1.0
2022-06-30,-0.045985113241823417,-0.0449438202247191,0.11858752189336963,0.9803888760172781,2.0
2022-07-31,0.06671710343150172,0.06899302093718851,0.05285549534487721,0.44354510705517364,1.0
2022-08-31,0.09580182606627341,0.10054094385375856,0.11045219500360526,2.2583684939582245,0.0
2022-09-30,-0.10385505809084616,-0.09864406779661017,0.14957351990164724,1.3272312349207003,0.0
2022-10-31,0.11027508352074022,0.11658518239939841,0.12676991195309384,0.9197506377400635,2.0
2022-11-30,0.11098629144260297,0.11737958908723467,0.15932270366143442,1.5280707341355797,0.0
2022-12-31,-0.025646345319715103,-0.0253202712886208,0.044067997834102535,0.3025250100933842,0.0
2023-01-31,0.034349881654049064,0.03494665223442106,0.05248841780599278,0.9879043559120458,1.0
2023-02-28,-0.037137124090264706,-0.0364559988047215,0.06003155881120037,1.099872562161496,0.0
2023-03-31,0.04026981852960265,0.04109164211505667,0.10364088164829255,1.4993172047367385,2.0
2023-04-30,0.043570670996930794,0.044533809949359515,0.06084744715348922,0.8290654398660172,0.0
2023-05-31,0.03887514126951963,0.03964066733209748,0.038484988226707095,0.5776076516514564,0.0
2023-06-30,0.061310163764171755,0.06322863804690715,0.060350536574208746,1.1712849933113434,0.0
2023-07-31,-0.01246122043781206,-0.01238390092879249,0.030414143513743497,0.8013803685132883,0.0
2023-08-31,-0.09746767794434597,-0.0928683385579937,0.10694000331708775,3.272986574960755,1.0
2023-09-30,-0.04160223643481942,-0.04074874010079188,0.05862376363854782,0.471129444350969,2.0
2023-10-31,0.008668414763570276,0.00870609426598623,0.07098015142810876,1.2904352129762482,2.0
2023-11-30,0.05613275575734722,0.057738095238095255,0.05952672922056923,0.8635844600375998,0.0
2023-12-31,0.09456810272220206,0.09918401800787846,0.0842378685825862,1.7031261422504778,0.0
2024-01-31,-0.0006401639038156048,-0.0006399590426212631,0.04096489816374671,0.4847928891973093,0.0
2024-02-29,-0.02253689478775378,-0.022284836065573743,0.06021538566572815,1.206274440212227,0.0
